# Houzs-ERP merged-PR branches deleted 2026-08-12
# Every one had a MERGED pull request, so its content is on main.
# Restore from the PR page's 'Restore branch' button, or:
#   git push origin <sha>:refs/heads/<branch>
#
sha	branch
22ea51fab33a1dcb4822a89e469dbf716e884c42	fix/pill-row-attachment-chips
1cebe37e55c47e2287dd7db02d6c44c17a6a6660	fix/plain-language-errors
9b7a9e0b8e7d0bda54491ad5c29fed605b3a0773	fix/pms-amount-discriminator
6b1111ff9fb3a27ec27db7b53e481f39cec0ec95	fix/pms-dedup-empty-tally
64078a089ba44f1bb2a23f9074d2795467962738	fix/pms-fair-pnl-dedupe
bbb8cc051d08fe7d0d53e533af9c83d918915f6b	fix/pms-fill-april2026
ea406d6d655a31fae4534bcc6725265da36edad5	fix/pms-fill-thru-june
40d31b2a6dba91c9408f2e8710e56ca3702ccff6	fix/pms-project-sales-access
868a44ae8c66a3bee421f51f0ad66b24a1bf5174	fix/pms-revenue-naming
4a99c9fb45324bf4db99e0fa89529a6ae65f2dda	fix/pms-test-repin
2ae424f3e26bbf688e29a52ba090fd7a2f4951e6	fix/pms-ui-cleanup
d409111b5e93e1ab3a5142a3f66e469e39edcc03	fix/pnl-exclude-archived
73b8eb9ad3787c8cd6e09fbc3a0b405e2b911cdd	fix/po-ac-key-v2
920b69d130555126622b8e4d1522820d13588eec	fix/po-convert-multiselect-clean
b5efee92566a38776c4d28f0bf9be952e147b0e6	fix/po-editor-drift-redline
56cffce120a37d90f404908a5931ff9a572d54b8	fix/po-expected-delivery
04c910ed9b0093211c2508de211285a55ebbb72d	fix/po-import-columns
db72959134e8662ee5940c597c56d168bad49dd7	fix/po-import-include-sofa
ffdcc27cae62cf4884b057b10798081b94c08c72	fix/po-no-hard-delete
75f90b53a5ffdf3b28876af6be2ef1bd756e9b8b	fix/po-recount-observability-0731
8da08091f0cd61af0c8a24bb58436493a1dbc879	fix/po-require-confirmed-so
029115ec3eee66107053fcf3468abef4f0eba681	fix/po-variants-fallback
dcec78ec15108eff84864e11358bbb37774972e7	fix/pod-balance
0219758115a71c8588b27e525f7e60fd6ce07ef1	fix/port-do-source-po-all-categories
f341f559a1317bad96dc6552b89a4be98e726424	fix/portal-token-hardening
ce578ad214f84f6f2780e257b5e9d0b5cc07a1b5	fix/pos-cutover-blockers
4be134017bdc68a34e603b8de401a1854064aa64	fix/pos-email-login-staffid
1a7193103aabd4d37bc5130931d41c2c9cbcdb21	fix/pos-origin-and-unscoped-writes
510baa38def403fb39db1e0b8c454edffc45caca	fix/pos-pin-login-uuid-guard
16f43e1ea9c678a7011da1e2f2aa8ba204b3fc26	fix/pos-role-follows-position
c39e10cb44477e87ca7982524c75e8e608233878	fix/pr-overreturn-floor
5e3f8dcf74e359877bc931c94532bb3fe8f8e4dd	fix/presence-edge-cache
27eb482ca263bbfbe2bb15fef54b2855af2a6121	fix/print-assr-no-one-row
119be6ece401fa29859e3c5d8932877cce1ac056	fix/print-assrno-chip
cbd705d766e67fb93f930a6822067c418201b917	fix/print-coordinator-wording
45b62d6bc5bf61c0b3a12e312192ed7a69fb7095	fix/print-no-fills-0807
b0f80b91f92dbfeaa573f428e6a76c8bdbf349c5	fix/print-tipbar-theme
3530aca4ff4f96aaa3b8c79edc98bb7a18b1b6d0	fix/privacy-as-directory-index
fb4a37708de6d2f323a06b8ae36d8a1152fa9e5d	fix/privacy-page-unreachable
fc3ddfac2fb32bd6078f531a7b338d486a1553ec	fix/privacy-spa-surface
01b8d3644833561c3d2bbc09b031303ef3e0a4da	fix/probe-po-number
0d3b1cea0143b135c351f3e25c3717f39d3058c0	fix/proc-tests-and-docs
77b652684766bd9b61174d6a279a2a7b96681005	fix/product-cost-visibility
5b6f6456c39356b029cbc2509f716df1f5eee38f	fix/product-lookup-company-scope
9ae9195932dbbedc546265ad8f07e6f63f371954	fix/project-detail-pic-phone
5866b486552171f528246a68bc6e120143020100	fix/project-detail-test-flake
725f5d2cbb73c5bb65c2a363c5fd7de7bcee636c	fix/project-edit-and-team-assignment
6c37d9e85abacca7b51ed12ddffa6fdd3b90d290	fix/propose-scroll-into-view
eaf751ff21036530d51b080edfa4332e03c80d53	fix/purchasing-margin
dddb2dd388a9895f92836db5a9eb92f56bbfaa52	fix/pure-losses-from-autocount
640335650d2522e1ec06d5a45016c0212f6db6c1	fix/pwa-app-name
438967611adfcc17450d6cc599c80dfbb03dc998	fix/pwa-cache-bump
cba8f40d1ef907643a780ec5557c7a5317f7c26a	fix/pwa-icons-clean-logo
1830126f83d20a65102e207be99302fd9b54a5e6	fix/pwp-sofa-by-model
c1345e716128bb7ea254ada424ebd55a5a08a63e	fix/q2-mobile-description
8eb17fefaf968839d546d60904f7151aad39a4b1	fix/qc-result-removal-print-tz
c32f6485c20b2d0585ebff0aa0ce2b2850a06182	fix/r2-block-nonmyr-rate1
7aa70bb3a11a5feb159a7a72ff2eb7b562b193fc	fix/r3-force-cost-on-adjustment
5ff7467f9d7e9d9e91a500c00428cc6397b9681c	fix/r4-cancel-do-restore-consumption
b5758cd5391a0787769c9d3d3df539d04d656862	fix/rds-tier-shift
ec593082540b9745b59132f77c8380c4b48f477c	fix/readiness-category
6ead7b36d43334f519947cfa5efc23d33e8d1de9	fix/readiness-enum
5ae94f56d089eb3e4545bf3513f938cf3745bdd0	fix/rec-warehouse-p1-clean
06c2c35a46e939c0b9f1ab9876e74841824b3fa3	fix/reconcile-company-scope
1b3f8006ba169c7a7aeaea4eb91f7d4f857440e8	fix/reconcile-read-consumptions
b16c9b27b9c0699d8889e50e6f4825ec62c4bf4c	fix/redirect-split-po-dedication
0d847059fd0f6bbb4d48cc452d762a79209934e5	fix/remark-alt-enter
e2be3613a93e6afdbf49c1994991fc2c624595b6	fix/remember-me
a505b0112883d32187ee0dff1aabac65e4c78ebe	fix/remove-btn-near-file
4660dc9d0932a08886d596f946ea39cb279aff2f	fix/remove-derived-recliner-prices
de59b9f6722bf26dfa675e3c737326a05a93b877	fix/remove-setup-dismantle-from-sales
7c3163cebba526d6899676ad41131d3f916645d2	fix/report-views-company-id
e7b29b139e86daa44704a973e7a1192650d995ed	fix/request-correlation-hardening
918e0983e3515689458b674e6575762ae4a19fd7	fix/reset-clears-sort
3fbe060ccf440dbe1aedc86da04133cc5461a547	fix/restamp-doc-no
304f6a275fb482c7cbd1cb5a7006c4716b498fc4	fix/restamp-no-updated-at
3b2b84a54800c9a979ae5301f839862183f57bbe	fix/restamp-per-so-txn
d23438c93b6a459543c7688b7592c54fb3533122	fix/restore-0267-applied-bytes
88c64fc8b8702dcdb6c12ca144771cd0a502a823	fix/restore-pgdump-pg17
8352e80ffd3069cf575b32f1328725689afd86dd	fix/restore-scm-columns-clean
407edd0a4b5792ce610ea2d6072dc9c4a5ec3c65	fix/restore-timestamp-defaults
8c3c85af5d5ce6bfd31a53dfc922a7971a5ed0dc	fix/return-chain-guards
8162f752152f69d6c120e3eabb4ad43042fcb6ea	fix/reversal-triplet
cd8e2fa33509d81663134f7cae17db674011dc50	fix/revert-stray-mobilescan
20e0c0b797a905c48a88f007cb4c4f5ca285f262	fix/revert-threshold
aac384e4307172c9435e44b701562215c6d53842	fix/roles-and-cost-list
f0dc21cfc1f07451b0f2269db74ae78541f2c244	fix/route-crash-recovery
03d4d1f2844fd7314674e25f9e7b96555114fdae	fix/route-fallback-timer-leak
0766987fef6fee6d06d6973f3962eca66f37f5eb	fix/route-gate-ignore-line-numbers
2ac61991e4aded4d02423a123758ed3a4cf937c3	fix/route-matrix-assr-manage-0804
e91803730a09bda8310d4c9713e93ee51920003e	fix/routeregion-hq
601b303684d62c69f42f82f31aac821fe987b5ef	fix/s1-recompute-silent
74c2bb512f0047200614319800fe6aee54a79cd9	fix/s2-do-draft-ships
0c0183a79ecd95248cd29687c07a0dbc7c52baa4	fix/sales-portal-header
bebf62e6870d076c86a09ac9f0cd810dc525c48a	fix/sales-rep-create-sync
4c06c35b76146ad8e86e56f681df8fc4da4914ab	fix/salesperson-company-scope
24248068b9958447d79c8e6617c5d902f6417556	fix/salesreport-filter-dropdowns
66f20ef3356b907d5bda35d6162566618524c118	fix/sbox-overflow
672a461141e7f4fef8984c637fa6b8e263a5b899	fix/sc-create-multiselect
abaab0a27be4151e68422c22812dd0c05e681398	fix/sc-remove-issue
983197da5bce786271fb38de2f99901ca01bf020	fix/scan-and-receipts-batch
1a9b76e856371a953ca209c1bdb282720a3551fd	fix/scan-clean-remark-payment
11d707bf7fb5afaabdfdf2ea65668adf73376c2a	fix/scan-dup-reject
7b3e3f772d93260df5d4fc1b09d2e974e85ad93e	fix/scan-learning-and-500-reporting
3a145e3f3cf35f5144a4f2321165ef41c5dd3688	fix/scan-payments-dedup
7d6c48a514481daa8ff04b8603a0d8f264c03f61	fix/scan-retry-clear
3a9eb9160c8577ba97887d32b79a564ea7292829	fix/scan-ux-frontend
0db45447e01b9fb94b0a1eb83178aa3d2e23a71b	fix/schedule-apply-crash
93d340e083bdc90fd6f09ac0ed8920c1a81a308e	fix/schedule-wiring-silence
6241682665d6d7848f24229c328769a67c1f66d0	fix/scm-2990-audit-backports
47d26aaccd1e8e071eea7a1264c08cb5068e1deb	fix/scm-2990-parity
4eeab684163333a556a9dd068a6a61ba8b211c28	fix/scm-2990-parity-2
fa884a5c030ce74da1acf888e2226e487f20869b	fix/scm-403-gate
6a04d0634f3fe93f851a05b27723c96684fe898c	fix/scm-adjustments-fe-gate
abd493ec060657a200763e6c4c0bf2fdbf747068	fix/scm-auth-bridge-uuid
d38fc02153c9165a0e5c0574d06737e2bdead81e	fix/scm-categories-embedded-backlink
f1e8a38b91d87ce85128bdfae6f50538e8912e59	fix/scm-category-enum
4b59ba8acc2463ebcf39684ce1117c059e16ae27	fix/scm-columns-phase2-clean
c6bdd9b0cdf479aadbad02853fd876c39bcd6cbb	fix/scm-config-write-position-policy
cfaad80daf0bea23e04bf8ae2a16a3349d6de6f1	fix/scm-detail-print-buttons
c9aee58cdb5359aea7074a1bce9f90b84da0973d	fix/scm-detail-revendor
6e732280e561b3649cd8902fa31c48a5d684fd45	fix/scm-dropship-hardening
bf9649b2f255a1711932e3f254a801e973bec17f	fix/scm-enrichment-paginate
af3c350bdd31c7fa998a9813239f70d0a1753e1e	fix/scm-leaks-and-freeze
b0efeedcd0a7ff61412228cd23f48d9909f629c4	fix/scm-list-status-buckets
9d27fd4a8d9911a3b9ce6aa6e1feee35747b8472	fix/scm-list-truncation-and-coe
e5b40fd44529a02d8aae3642a1422b5f1acaa724	fix/scm-localities-paginate
40a259d5844dd09630c7e7da2121d3280822d586	fix/scm-maintenance-single-source
80ae4145dca2cc6ca2b9b0e888ae1a938d34f159	fix/scm-nav-match-2990
a33ddcdb75ec4bd188d4c5ca9582a8bbd712bdbd	fix/scm-rebuild-delivery-jsonb-doublestringify
41cabf25e24fe2df4ea662b532eb4d628c844cba	fix/scm-remove-reopen-so
e0bcf1031ce02bae6380baa76dfe3641adb4ce99	fix/scm-rest-retry
b2a637ef7eb9f2aabd189b8c8d395111563b8d16	fix/scm-seed-search-path-2
bc59abe53e325d3fdef5dfe93bbb895e372a9830	fix/scm-size-add-and-supplier-view
acdead90b1f48aec776f5a089175602b8bb41d0b	fix/scm-venue-branding-pms
ac4e319fd29ae653f3ac3504d50588964c68ebf1	fix/sd-dosi-ruling
4e87a9c7e2882131035189c3f4b3a417c350080d	fix/sd-scope-clean
52d811276bb80dd26de72830cfc536c24c84af55	fix/sentinel-use-existing-secrets
cf0b8c46cf5025e86e2df80ad7857c0207716d5f	fix/service-case-category-be-and-complaint-date
d9065a572f2df16e49f8a0d6f61680a851312b60	fix/service-case-video
5e953f07f781a621386214c17e0b061526080bfb	fix/shared-bedframe-parser
2032fcd511b1bf652980076a0e0e4b8b5c418c3a	fix/shipped-sofa-check-col
68ca1f0aad1bce356fad2fb0ec6aff3bf53bcfe0	fix/si-cancel-revenue-qty
ad804dd15d53699aa8446063fddffc15f7ba8fd7	fix/si-do-variant-jobcard
6f5b56628992eeac40fe18ba82a7cacf33b11f63	fix/silent-money-reads
7710a46d3c38621b5f6e62c0254afdb88c4214b7	fix/sku-master-model-select
791cb9daed8ba288ba1faa6c69c2f478f472f830	fix/sku-variant-picker-ui
413395bac04c495976ec5166cd6e45d460fdea3d	fix/slip-upload-proxy
598eebe7da70e26d614ec07b4f00fd4a73a8ddcf	fix/so-amendment-integrity
2adc46e5f52864f536ad0814cf0639875ceea291	fix/so-amendment-migrated-price
9b3a4cda9b5d5bb5d65f867b014ff14b48082c7d	fix/so-backend-compliance
ab3e4559ac8602c33eedd301e2b391c6730818f4	fix/so-cancel-voids-vouchers
993f7d3f06368827d1c5ababba570edb75c955c1	fix/so-card-ref-layout
e9a28192f23efdeb62353d8eea0d68a1eca8cc9b	fix/so-cas-mandatory
f06e529042bd05ff45cfa750b0579c362f1691e5	fix/so-detail-branding-display
4253272d607dd54f8344ea82fe45830306fe0bed	fix/so-detail-draft-ui
c8554ce159d24e920efdc4eb28945c6b9b1a73a0	fix/so-detail-finance-leak
e6596eb2d8fc4976e7f8ca00745f01cf5f786ee2	fix/so-dirty-fields
f885b2ccd23ffecbf8e8057d4fbfb969dfd434b0	fix/so-drawer-lines
0621cb3a04fb926acd97737620dc7f34f778d370	fix/so-form-venue-specials
8e7868100f583533584786367843011814fc95d1	fix/so-header-venue-id-uuid-0810
9bd7044b2c1a7d955e1ab32758605c173fb36159	fix/so-idempotency
dd63c22c661efd2e1ea378cfdc37c3e76feb233f	fix/so-lock-align
724792ac2f70c1ed061fc6235ab973102843bfde	fix/so-lock-and-sales-amendments
5acac47b4e825acf7afef8447a6461d72c6b1ffe	fix/so-maintenance-403-and-layout
931ae89fff4f96b431a8856bd7166c053dbeac91	fix/so-mirror-array-bind
aa037852e6a907321083169a7490bb9b9b6cc50d	fix/so-photo-bucket-var
3f0cdfeb6bc8a8fa09db182c6b60e0eba74a9c18	fix/so-picker-keeps-selection
313e42551745a97681ffbf42bdd5ae7f3c1f585b	fix/so-po-link-integrity
77d15157a3b6b8862360281247367ce7a685872d	fix/so-product-company-scope
9ee897a25d1fff9d578340aa1aabc67fb9ae4f3c	fix/so-salesperson-clean
b6692270ea2586bec775e592eca9d32a341df4f6	fix/so-shared-save-guards
eb099dd1eb4a37005973a2b33a1b17fb5f9a90ea	fix/so-status-proceed-paygate
9cdbbd59e15db863d7f8df23753c5fc9cb50e225	fix/so-validation-aggregate-v2
a1b3c2e93d25dc8337523c6347bd13f71a59907a	fix/so-variant-line-identity
32d48b9b401b9c294c7c2dc03795930d63941ab2	fix/so-variant-parse-outliers
8af9132bbecf34af0319367c0a51b9f12535eb60	fix/so-workflow-cluster
ca56c58d025e70f6596ec08a7776741dfe313017	fix/sofa-audit-multiset2
0036561efe652d2c4e1996bb0ce47c22ee63c5d2	fix/sofa-binding-supplier-sku-compartment
5b009d1dd83928c204df8514de9b769bd56df631	fix/sofa-colour-matching
234c8e1b4a02f1b78086aef73a4f9bc9ba32919c	fix/sofa-corner-token
b203783df1c22b91b68ffc97fe42670e7b37b56d	fix/sofa-cost-product-authoritative
41ecdf733d90c1703476f60765c4e6dbc47c3165	fix/sofa-coverage-date-sort
8274d9c435aebb718be66ebd2b0b9c85606f2aeb	fix/sofa-input-yaml-bool
928a9274d6a00923b1f1043a5e170d254bc4aaa2	fix/sofa-leg-default
42dc0584e7688f8bd70005350130f52f4750d104	fix/sofa-photo-first-piece
8cbac8153c8cab5c4ce796387d147b880ccc83c5	fix/sofa-pillow-stock
081078064860da0f48089017d578e59e42c82a91	fix/sofa-pool-sideless-bench
e8f5e262509584f237f71f379d806c42a87f9c4a	fix/sofa-unparsed-false-positive
02831a0d784dd53e76279e759c6ec101a8793105	fix/sofa-variant-backfill
b066620ccf6916a601bca415ef7fb3dde6642aa3	fix/sofa-workflow-input
84c2d7734f5e507629fc2a9b442ade04d36dc68e	fix/spec-agent-status
53c8d199784aa66ee1a4516f801aff32837af381	fix/special-addon-prices-from-autocount
1c63bb51602a6a6941f2271273a6abea17324391	fix/specials-bedframe-glued
ae3f36d5afa7c424c99eff345b7f402f3ecda0fe	fix/specials-category-token
51015f0c2579673216fdb4885ee82b4b0cd59ef6	fix/specials-follow-owner-naming
b7f4d2f722228d352891280319fe8cb473845e69	fix/specials-into-variants
74fe3bcf6926b130cacfb2087963f0c4b574d7c7	fix/specials-phrase-map-stiching
453d8f9fc6bfd4b2cbf186fcbf4ff2168b9010b3	fix/specials-po-number
6aafb8233d4be016da71c675e73d488e9a7c621c	fix/specials-seed-array-type
548f121a5d6ca5680ae8a75668c2aae12538f895	fix/specials-variants-not-object
290ad292fee062310e9be4d77a08d866345ddfae	fix/specials-zero-priced-subset
89a31a9b6dc00a14bd4248e6df45ae8d8568906b	fix/split-check-sees-unlinked
7439fb757c99e916b7093a5bda8e40078249a60a	fix/split-collapsed-sofa
063f2a925e779093c3b477ca1ec4dfb0fa99d169	fix/staging-acl-regrant
b7456ee47744123f71f9358363619895c1219981	fix/staging-e2e-proof-truth
648c84f17174b13b590709c9b8ba7e7f44cf229e	fix/staging-own-queue
2a37e9fb68da624fcb1483768e7d998b60f1a209	fix/statepicker-keeps-value
9d2fe2b549888d756519c374edbea09fe755294e	fix/stock-adj-warehouse-pills
b7b60be89243d713d6c0633598714c9e721235b4	fix/stock-criterion-close
aa4c7cb299c9430ea8169d7cc0c57645e730edcd	fix/stock-import-r3
8d991af498bdfeaef146b83a25e5a6903c9be9a6	fix/stock-layers-agg
e20301ef9cca4ada138bb0bd0ed3741ffcfea004	fix/stock-wh-codes
4db8c0d8d0242bd28ea1901b8f1d026d4f093575	fix/supplier-address-form
0a3c72adbae1127d3c595648420f46867d98a17f	fix/supplier-pdf-fabric-warehouse
b9d439deed67b0a7b88ff3cf25896630c89a98b5	fix/supplier-price-list-e-family
7f6777e73bf477f87145394d4bb6460b12cd365b	fix/supplier-price-list-final
a5a9ca2143c4bd1ea6cbcaad8701c851cb87bc66	fix/supplier-price-list-owner-rulings
b7e40c2bd6652c9b80d76f7976e85995011d3367	fix/supplier-price-list-recliner-rule
092648715427c35d9408c957d32c50db2f8acd54	fix/supplier-price-list-rulings-2
806073da5ff0ebd0a96d2477888c222315aa52e1	fix/suppliers-list-frozen-view
0f91566115e32d1c84aa6be403476ecb3ec40c22	fix/svc-lot-reverse-cancelled-po
17de871b4b949340a558b9fcb6669fbb16d1f37a	fix/sw-shell-logos
7f17c149e8f58330044d4b49a8a796360f17f0e7	fix/sweep-enum-cast
7dfe75a6c91ee92672a2626a8f2a2ebd608e8968	fix/switch-guard-and-docflow-scope
5396a8000da98f9de93ba4dd44f32d7ad6ccbbe3	fix/system-notices-to-bell
6d10655103b1abfe6d070d7f75b54f6183a79ec5	fix/team-blank-tab
f8bf9b9e629a085595cdf3c0d0c823eac6dcbe51	fix/team-company-col-array
ce4d688567e062850aa14e267f88eab36e0a247e	fix/team-nav-and-checklist-ux
aa8c482990e2fc6dd4785b51548fe2409377c03e	fix/team-positions-nav-hide
9a6dbf5d3903ff71e62974f87bbd7b8c233ec00f	fix/team-positions-route-off
ed97869fa0bbf8459881f0e85cc9d29a090e855b	fix/threepl-fleet-lorry-type
65bcb0c9a54f0dfdf4d4764bb5dd79e7a163c2ad	fix/timeline-tidy
875c667cc039d729860c3b855cb04c603029dd55	fix/tipbar-layout
4d27b281af019e94faa024ebfd6c52ae07db90b3	fix/tms-shared-roster
29a767885bf1c9a9e0ec96cb27e0d6fdb3ea35c3	fix/totals-card-delivery-fee
2f5eea2b7e412f129ce5256f70d0c7b1fef5104e	fix/trace-check-enum
13f5435f7556c0600f2c7bd4d972c4c3ed7ae1ba	fix/transfer-atomicity
070f2e51c6e18f47d759a7a34ca507e16d8c62a9	fix/trion-so-totalheight
dd6a2487a70b199a31f4f309185d8dffa8507813	fix/trips-view-and-drift
03041035abd1e893b4ed1e1fa9d7d602c272ba49	fix/uncosted-cogs-reconcile-all-in-paths
b69456ea3b92c52fa7366906a95377af0082767f	fix/unify-phone-inputs
818e1209ee54dbb87c8a73d4ea6bbcb16d0b8a88	fix/unlinked-line-guard
ca7f147ca67c023ba2c2e4d1c0d73160dc4b1d95	fix/unresolved-sofa-fabrics
bc9976c0a4a424ef13ec8d533e4aade5da505dd3	fix/unsaved-payment-leave-guard-0807
387e4cfd6d5af427753520f116a3d3dec9e34bff	fix/user-picker-portal
523f44ddf3d6c7c352a727f9f71e421ef4e76cf5	fix/variant-collision-remainder
70b81cce8d484b80bd3c657cfdb9fcc99c4abb66	fix/variant-display-dedupe
98912d054b62099bb59635df5ecfb434b013b40c	fix/variant-picker-searchable-select
ed514d3106acbd07065a6f82ad24d5d6447d20c7	fix/variant-refresh-preserve-keys
c04171d38b43137e510108181fc3755f40164c3c	fix/variants-config-clean
cf5cd3a8a646c6680a8c6e2d098a4e5d1a150cd0	fix/vendor-missing-tokens
a0c106db905792bbe5736224b76d3fb4e358388c	fix/venue-canonical
c29a9ebadd34a6a338a921f681b46b178366e2f7	fix/venue-canonical-sql-guard
93219b5dfd07f2454478b901709d3692c7bb8595	fix/venue-save-company-scope
af4930af8442e8d5671316d79275cab1eb9e5714	fix/w1-payments-grid
12e83a6786c8dbb882e855dd858b0a9db06dabf4	fix/warehouse-shortcode-reconcile
a3b2e5112beef4c43c273d710b34223aa9c39368	fix/wrong-company-write-headers
6c80ad041c3ca3fea308bca3d58e0ae84a538fdf	fix/x1-so-create-gate
b044ba8ac5c4a9f7795b586a6cd62ede4daf6167	fix/zero-jargon-mopup
d66baf4a95b808cf8be848d9160f61e10cf75a6a	fix/zeroing-twins
428a4cc4fc1e8813d60b3cf052777cb9f2b6b111	harden/position-name-matchers
11241379875d5ddc67715c12b6800b2b78b15d1d	hotfix/list-sql-comment
13e9de9267d8dbc5faa7d758bc7b97b5a453faae	hotfix/mig-0175-column-guards
839cc000748e9b42d1c418a22c7559b200afd933	hotfix/mig-0175-drop-country
849de96ab94fa213c47782be9a3c563a45cbe369	hotfix/mobile-so-variants-crash
eed3a6f0253aabd6d0656337565810d32a9f45fc	hotfix/orgscope-type
bafb0a19bfdec9c03543740d3e1c84dccd4b1f49	hotfix/rack-warehouse-types
3d3fa9ee19f9081d6da1ddef0cabdd98ff0fef42	hotfix/scm-prompt-provider
7348a4e8ee86588411ac6b3d287e60159b9d78b9	infra/plpgsql-migrations
d008de1e7dcc90838df12874b922534c666a6eb6	infra/staging-deploy-workflow
d84c591fe185e7aea40492f7c81c78797020bba6	integ/p2-staging-validate
12bade7631bf445ce0b6e15c587a459a7b471835	integ/prod-multicompany-finish
d8e1b0e2f32b1438be0f3e002154abd476c2fd79	integration/2990-port-batch-a
26a337be886fd62646737f0f5944845d1260b613	integration/final-batch
7da9506e1a897733992ae6a26f3bfa4552b78c96	integration/go-live-fixes-0714
a36edb08d824bdf2bdf5acb5eb6597e62e86114d	integration/quiet-batch-1
0c342dfc12249b4230bd6340eb31e4460ecc218e	merge/foundation-plus-projects
636a3ec3def675205aa2f78adc1c9b6aa6cd119f	migrate/d1-to-supabase
9920ec0bdf34276706eb1c22dcc1086d71c89f52	mobile/wire-orphan-screens
778d771467449f00f9a088c2c6a3064dc83f22b6	ops/check-companies
57a991ab505833cbb4bbda7b71928ec19addf582	ops/service-config-tooling
a4eacfe4c9d4c72468acd60a6d9668e7eea3db50	perf/ar-aging-mv
f2831b52291da2a12986b8aa5bb6bf7129aadd69	perf/ar-aging-sql-aggregate
a1e05140c4cf8773176f151093f3324ec9aaa6e8	perf/boot-and-pod
3f6be630125a3a58452fdd1139b3ab536054f159	perf/cache-branding
17603b481af49c1b2f404b148103cbb9e04d967f	perf/datatable-windowing
b466fc66d7feb01ab9421e0129ce8d37f4cf0c12	perf/dedupe-presence
d4a2b43a0954d210725f25ed724e76064bec5ed8	perf/deliverable-chain-rpc
d119085fe7c4cff9b3571d21fedd071fd73fd357	perf/fabric-picker-cap
2521df3a495c2d3ca8e31e9ec3467ca23b85594d	perf/frontend-audit
de45f8a9ef4457525e30ee9a26cb99646199f3cb	perf/gantt-holiday-memo
64f3ca492253be51b6cd4e1409d90d6002e4ecbb	perf/gctime-30min
2fea289fd4c89add8dee1aaee90e31d240285d36	perf/global-search
21c9fa7e3faa4d39515cfa4dc4b0f80dbf43087f	perf/hot-config-cache
e784ae996f71f3a86a61c3a7e80bf7067d9918ad	perf/image-pipeline
8cedbb36220c36d7674d5979576cda9089cb44fa	perf/indexes-products-fabric
7b2b01bf49f399b7a3c7252ae32e8656a476ccf1	perf/lazy-scm-export-libs
fd95edf0ba699fc1f622904600de5d870f847d1c	perf/mobile-code-split
3b637f9b2d3a6aa95aaaecd02bdf434c7ede804d	perf/mobile-list-windowing
b6382682e83ba3145f6564d7853b147843acc4c1	perf/modulepreload-filter
0d9c019ba63a014f75eddbe7c4217c292f3c33de	perf/presence-shared-cache
2c7a0714c48ff2c7b211265ac2800b7120b41b67	perf/presence-staff-solist
0c3ef6e03301105643a6a0e4f24e299f2743b32d	perf/products-sku-virtualize
f1c6c557dfd81f11494f82f2ebb06ffa21ad378e	perf/query-persist-snapshot
d187e474d145e5528342a0b1c5c4359c85573c26	perf/rum-slow-fetch
18ad2f5f80f875ee9bed0215e14dd5fc47bd8082	perf/servicecase-board-calendar-bound
a45d90b2bd33e53b87f6102edc5eec292e7c3404	perf/servicecase-windowing
4adde9d1d1eceb04e7d38e016e1f06144f661d3b	perf/so-header-allocation-waituntil-0810
3fb8bcfff0fa76121ccaaf32a419fc57560b1790	perf/so-list-parallel-reads
8997f4891239f7f7eb151784e9e8bfdf2caba134	perf/so-waterfall
77c7d684f46d2aef15c718b2f5c0951059a658d7	perf/sw-auto-version
95001e8c9ce93b58f630089ccb24adb0598a15a6	perf/trgm-so-debtor
77b78bdc255dcd7652f9f1f93f9ad8b9c77ba4fc	pms/fair-pnl-polish
8c7be78928537f1423e7bcdabd251a421fa03844	pms/reconcile-2526
caa6d1fe5da4c1d69eec8df13e1e36f08faa43f8	pms/reconcile-2526b
6542261ac90016f956591eec6e41d84349d35ce9	pms/standardize-state
d47e283e34d86c1150949ec8dac5e6d5aaed8151	probe/delivered-imported
66b658c4a90531bd8e2bff3f08ac3db2868aca7e	probe/fabric-colours
27d0277b875f8364689b4ed509ac6995e81330ed	probe/sofa-colour-misses
f4ef6a39115bc19ac7a1238b216b9dea45294422	probe/sofa-import-duplicates
cfa91f625929b5aa96e255c629438382507b2148	probe/supplier-costing-compartments
3fd4fe41c98768eac198c6f0a873664067fa7e32	refactor/assr-stages-shared
f5c6e2ed7d972381360f9a8e4f80599b854619dd	refactor/mobile-shared-logic-converge
6b23ba1f9c5906baa9ec7da1264ad5e6759a132e	refactor/pms-shared-status
30a90cccc3435389d058e006ceb7099ed03426a0	refactor/remove-fulfillment-costing-rename-sales-report
a6850ebe6abb4555437073511094f6a60cc3f8d9	refactor/so-detail-shared-hooks
7b476208e05bf27da8d63fefe142f32b21e1ec24	refactor/so-invalidation-and-payment-map
8887ca5f7c70bb8dc5f6bac7827f761497115627	scm/2990-cutover
dc534c320628bee138f483f9f5d497160f515b32	scm/api-base-hotfix
f89b721a2c1c83e2df1c240ea17a36790759fd83	scm/final-polish
4b0a017588f030ec5bd011cef3a6771592c17290	scm/frontend-consignment
fc02f3b2e06edf637d39981e6114f19cea17d4ad	scm/frontend-inventory
dd30f1223a2a7a167d60ffb34d29e378ef761937	scm/frontend-maintenance
8c1b55cdb7f117c2a6bccb53e5f801d703167f29	scm/frontend-master-writes
fc02f3b2e06edf637d39981e6114f19cea17d4ad	scm/frontend-procurement
fcbd5e09986c153795bcb70ee4d9af4292c73b51	scm/frontend-procurement-writes
203e1b4ad6b42d209db08928fa2aecd40086c3ff	scm/frontend-products-acct
